customer_id,invoice_date,amount,credit_score,industry,month,paid_ratio_3,late_ratio_3,avg_delay_3,delay_trend,days_since_last_payment,is_default
CUST-00672,2023-12-03,5176.35,401,Energy,12,0.67,0.37,5.4,7,34,0
CUST-03435,2023-03-06,14732.85,660,Retail,3,0.21,0.83,5.5,-3,97,1
CUST-04782,2023-03-15,13204.28,827,Energy,3,0.56,0.48,11.8,11,38,0
CUST-04631,2023-07-13,7968.72,592,Tech,7,0.99,0.0,37.9,3,95,1
CUST-04283,2023-10-18,8900.49,445,Manufacturing,10,0.31,0.67,1.8,14,75,1
CUST-02592,2024-01-12,22519.39,703,Services,1,0.75,0.21,32.9,-11,44,0
CUST-02137,2023-05-17,5047.98,301,Healthcare,5,0.49,0.51,5.2,-15,27,0
CUST-01674,2023-01-28,12552.53,418,Construction,1,0.69,0.31,6.8,1,82,1
CUST-02574,2024-01-07,6892.89,490,Tech,1,0.28,0.7,13.4,-14,23,0
CUST-01956,2023-11-24,6808.01,302,Services,11,0.52,0.5,34.5,-4,19,0
CUST-02176,2023-07-09,19516.62,786,Healthcare,7,0.98,0.0,4.4,12,85,0
CUST-03243,2023-12-29,15683.01,476,Tech,12,0.28,0.76,27.2,2,10,0
CUST-01073,2024-02-03,15534.33,556,Retail,2,0.67,0.3,0.8,-9,27,0
CUST-02458,2023-05-08,23026.09,833,Healthcare,5,0.62,0.37,2.9,-11,108,0
CUST-03746,2023-12-14,8240.39,776,Manufacturing,12,0.61,0.4,8.4,13,103,0
CUST-02591,2023-11-08,13982.51,697,Retail,11,0.65,0.36,4.1,3,19,0
CUST-00595,2023-08-03,6321.97,795,Construction,8,0.55,0.41,8.7,0,68,0
CUST-00077,2023-12-28,10502.13,519,Healthcare,12,0.12,0.91,11.3,7,114,1
CUST-03755,2023-08-23,7301.87,472,Tech,8,0.91,0.1,7.9,-4,62,1
CUST-04613,2023-04-04,8756.9,689,Manufacturing,4,0.84,0.2,16.7,3,115,0
CUST-00820,2023-08-13,13044.55,801,Retail,8,0.26,0.78,20.7,3,57,0
CUST-00601,2023-07-01,4210.87,559,Retail,7,0.47,0.53,20.5,4,39,0
CUST-04405,2024-02-13,43213.57,430,Tech,2,0.79,0.25,3.5,5,6,0
CUST-01747,2023-08-28,3623.47,412,Healthcare,8,0.98,0.05,20.2,-1,85,1
CUST-04145,2023-09-15,3067.59,319,Healthcare,9,0.96,0.09,34.4,8,36,0
CUST-02173,2023-05-27,20465.35,514,Construction,5,0.91,0.13,11.7,-7,104,0
CUST-01086,2023-05-22,15265.19,609,Tech,5,0.24,0.79,8.4,13,28,0
CUST-02860,2023-08-08,13350.32,550,Healthcare,8,0.92,0.08,8.9,5,75,0
CUST-00564,2023-09-24,13395.53,787,Construction,9,0.89,0.08,2.4,-8,92,0
CUST-02002,2024-01-03,8024.08,681,Healthcare,1,0.44,0.6,12.9,3,35,0
CUST-03028,2024-02-21,3952.87,708,Construction,2,0.46,0.56,5.5,11,34,0
CUST-02335,2023-04-28,8609.69,570,Manufacturing,4,0.51,0.47,35.8,-9,106,1
CUST-01293,2023-06-06,4713.9,706,Tech,6,0.69,0.29,18.9,3,21,0
CUST-03590,2023-11-22,17678.35,493,Manufacturing,11,0.33,0.69,14.0,12,17,1
CUST-04451,2024-03-15,7203.73,740,Tech,3,0.12,0.88,11.4,-4,56,0
CUST-02479,2023-02-14,4186.42,612,Healthcare,2,0.23,0.73,0.8,10,85,1
CUST-04334,2023-06-06,6265.99,378,Tech,6,0.5,0.46,20.1,-13,82,1
CUST-00065,2023-07-28,11275.02,479,Construction,7,0.35,0.67,5.5,-12,33,0
CUST-04544,2024-01-30,5161.7,313,Retail,1,0.79,0.19,7.9,-14,72,0
CUST-02453,2023-06-10,4197.41,545,Energy,6,0.2,0.8,9.7,-9,73,0
CUST-00849,2024-03-08,9847.27,313,Construction,3,0.93,0.1,30.4,6,82,1
CUST-01101,2023-02-16,9857.36,398,Construction,2,0.91,0.12,22.3,11,101,1
CUST-02167,2023-11-21,5401.57,332,Services,11,0.92,0.05,1.1,-13,8,1
CUST-00946,2023-02-10,5558.98,735,Healthcare,2,0.77,0.19,4.1,-15,50,0
CUST-00877,2023-02-09,9756.02,556,Services,2,0.2,0.81,24.9,-4,27,1
CUST-04533,2024-01-09,2544.1,333,Healthcare,1,0.49,0.53,8.1,10,93,0
CUST-01274,2023-05-03,2628.13,318,Retail,5,0.22,0.74,2.7,3,24,1
CUST-02232,2023-02-17,4560.76,559,Retail,2,0.99,0.0,10.6,4,81,0
CUST-02309,2023-03-26,6831.11,715,Tech,3,0.4,0.64,11.9,10,51,0
CUST-04955,2023-10-22,10391.32,436,Energy,10,0.63,0.41,2.6,1,25,0
CUST-01726,2023-01-30,26377.98,658,Retail,1,0.8,0.2,13.8,8,18,0
CUST-02809,2023-02-13,16092.81,415,Energy,2,0.93,0.03,1.3,2,118,0
CUST-01668,2024-01-16,7129.88,703,Retail,1,0.78,0.2,24.0,-13,90,0
CUST-02163,2023-05-27,7980.74,501,Tech,5,0.71,0.26,16.1,-3,99,0
CUST-04141,2023-10-11,3633.59,675,Retail,10,0.52,0.45,17.4,15,67,1
CUST-04003,2023-09-10,7983.96,549,Energy,9,0.64,0.36,8.7,-11,48,0
CUST-02058,2024-02-18,6432.21,745,Energy,2,0.18,0.83,21.5,9,25,0
CUST-00417,2024-03-23,10489.97,577,Energy,3,0.9,0.06,11.7,6,44,0
CUST-00757,2023-01-06,4180.62,411,Energy,1,0.59,0.45,21.6,3,66,0
CUST-03470,2023-08-06,12276.93,772,Construction,8,0.14,0.87,9.6,3,116,1
CUST-02267,2023-12-13,27617.12,691,Tech,12,0.93,0.08,22.5,-8,116,1
CUST-00362,2023-09-18,7427.85,442,Retail,9,0.54,0.51,4.9,4,99,0
CUST-00030,2024-01-10,11174.27,331,Energy,1,0.88,0.13,4.0,0,6,0
CUST-02733,2023-03-11,14074.43,480,Manufacturing,3,0.87,0.17,11.0,-11,9,0
CUST-01072,2023-09-03,5878.3,815,Construction,9,0.83,0.15,5.6,-12,108,0
CUST-02146,2023-09-12,9694.11,568,Retail,9,0.16,0.81,9.2,11,67,0
CUST-01324,2023-09-21,8185.13,535,Services,9,0.32,0.68,1.1,9,6,1
CUST-03620,2023-12-17,8761.66,576,Energy,12,0.89,0.11,14.0,0,21,0
CUST-04520,2023-12-13,4365.95,574,Energy,12,0.91,0.06,20.9,8,93,0
CUST-03504,2023-09-30,8263.54,385,Energy,9,0.51,0.51,5.4,-2,85,0
CUST-04595,2023-12-24,12069.04,362,Services,12,0.5,0.45,12.4,-3,52,0
CUST-00080,2023-03-05,25871.96,703,Manufacturing,3,0.26,0.76,16.2,7,28,1
CUST-00917,2023-07-27,17455.62,491,Services,7,0.97,0.03,6.1,4,10,0
CUST-00617,2023-01-08,45367.26,592,Retail,1,0.29,0.73,2.1,9,62,1
CUST-01222,2023-11-12,4385.78,330,Manufacturing,11,0.27,0.73,10.3,11,79,1
CUST-04470,2023-04-08,16282.67,629,Healthcare,4,0.69,0.36,14.9,-8,60,0
CUST-00296,2024-03-01,9383.18,406,Services,3,0.32,0.66,3.5,8,55,1
CUST-03025,2024-01-17,46716.02,575,Construction,1,0.94,0.11,19.3,10,120,0
CUST-04772,2023-01-04,4244.42,381,Energy,1,0.11,0.85,12.3,2,107,1
CUST-04527,2024-01-01,4139.05,363,Retail,1,0.11,0.91,5.1,-11,56,1
CUST-01214,2023-08-06,5016.49,428,Construction,8,0.55,0.45,26.0,-10,5,0
CUST-03521,2023-12-26,1481.61,555,Energy,12,0.54,0.49,6.0,-10,36,0
CUST-01045,2023-10-01,5320.89,530,Retail,10,0.25,0.78,1.1,9,12,0
CUST-00343,2024-01-19,4414.69,796,Construction,1,0.55,0.48,17.0,4,96,0
CUST-02526,2023-06-26,9139.08,436,Tech,6,0.47,0.49,4.1,7,46,1
CUST-02988,2023-05-06,10650.95,754,Manufacturing,5,0.9,0.13,6.7,9,114,0
CUST-00327,2024-01-14,36349.53,654,Energy,1,0.11,0.86,5.7,5,71,1
CUST-02932,2023-12-05,17332.51,784,Tech,12,0.98,0.0,16.8,11,74,1
CUST-01721,2024-02-26,5107.56,445,Services,2,0.66,0.31,10.9,6,96,1
CUST-02045,2024-03-26,3949.2,332,Construction,3,0.24,0.76,3.1,1,63,1
CUST-00843,2023-09-28,12010.49,559,Healthcare,9,0.14,0.88,3.0,13,96,1
CUST-02898,2023-12-17,2818.09,386,Retail,12,0.58,0.39,2.6,7,43,1
CUST-04587,2023-11-08,35072.3,564,Services,11,0.31,0.65,6.2,0,47,1
CUST-03330,2023-01-22,20817.56,841,Energy,1,0.37,0.64,18.5,-11,103,0
CUST-01267,2023-11-07,5567.27,691,Energy,11,0.32,0.73,7.5,4,90,0
CUST-01940,2023-08-18,2058.01,531,Energy,8,0.69,0.32,24.1,-13,109,1
CUST-01332,2023-03-28,23935.02,746,Retail,3,0.6,0.42,8.6,-15,102,0
CUST-01451,2023-12-12,7393.59,428,Retail,12,0.17,0.84,2.2,-11,17,0
CUST-03378,2024-01-27,21812.82,570,Tech,1,0.57,0.46,1.6,-13,117,0
CUST-00204,2023-09-26,2263.03,388,Tech,9,0.81,0.24,18.7,8,44,0
CUST-01470,2023-04-26,5016.56,765,Construction,4,0.17,0.83,13.3,12,31,1
CUST-02722,2023-03-31,8137.15,469,Tech,3,0.9,0.09,4.3,15,108,1
CUST-03373,2023-02-08,8413.43,427,Services,2,0.62,0.42,2.0,0,104,0
CUST-02033,2023-07-07,5653.03,473,Energy,7,0.96,0.09,3.9,0,23,1
CUST-02186,2024-03-05,13336.77,325,Healthcare,3,0.23,0.73,14.3,13,85,0
CUST-01305,2023-03-10,3449.22,810,Services,3,0.99,0.02,18.0,-12,49,0
CUST-00886,2023-09-21,7230.74,787,Tech,9,0.68,0.35,1.8,-13,58,0
CUST-03134,2023-06-30,8921.65,705,Manufacturing,6,0.61,0.39,3.2,-4,2,0
CUST-00318,2023-01-27,12228.82,325,Energy,1,0.56,0.43,28.1,1,66,0
CUST-03856,2023-08-05,14318.27,382,Healthcare,8,0.12,0.9,14.6,-4,13,1
CUST-01823,2023-09-11,3295.41,663,Construction,9,0.95,0.03,3.0,15,95,0
CUST-01635,2023-07-14,2374.9,666,Retail,7,0.68,0.3,4.6,-6,72,0
CUST-03771,2023-03-29,22519.6,359,Construction,3,0.18,0.87,23.1,-14,15,1
CUST-02865,2023-07-11,10570.8,850,Energy,7,0.12,0.89,5.7,-6,88,1
CUST-02501,2023-02-27,4452.45,591,Manufacturing,2,0.15,0.89,6.3,-14,68,1
CUST-01865,2023-06-23,28026.94,490,Energy,6,0.65,0.38,6.1,1,61,1
CUST-01827,2023-12-14,8888.73,760,Energy,12,0.65,0.37,6.2,8,76,0
CUST-00194,2023-05-08,20815.18,532,Manufacturing,5,0.55,0.48,15.4,-11,58,1
CUST-01583,2024-03-01,8552.81,773,Retail,3,0.38,0.6,10.6,-14,94,1
CUST-03265,2023-10-04,42133.5,704,Energy,10,0.58,0.43,15.3,8,20,0
CUST-02690,2024-03-11,33000.32,570,Services,3,0.56,0.45,4.8,-2,39,0
CUST-02283,2024-01-28,6639.74,433,Energy,1,0.12,0.89,0.6,-6,60,1
CUST-00569,2024-03-15,17628.23,470,Energy,3,0.35,0.62,5.4,-1,50,1
CUST-02287,2023-03-02,13579.29,714,Manufacturing,3,0.15,0.83,6.9,-11,72,0
CUST-02877,2023-05-29,24219.3,327,Tech,5,0.91,0.07,11.7,10,84,1
CUST-04174,2023-06-03,3744.57,435,Tech,6,0.75,0.26,6.6,-2,72,1
CUST-03275,2023-09-05,14028.43,704,Tech,9,1.0,0.05,3.3,5,9,0
CUST-04393,2023-05-31,18896.64,804,Services,5,0.37,0.68,1.5,2,40,1
CUST-02713,2023-05-16,1984.27,540,Healthcare,5,0.89,0.08,37.8,14,107,1
CUST-00227,2023-04-20,3144.45,743,Manufacturing,4,0.64,0.34,15.9,8,11,1
CUST-00945,2023-01-02,1585.44,733,Energy,1,0.51,0.44,10.4,-3,74,1
CUST-02140,2024-01-13,6532.04,527,Services,1,0.3,0.69,9.1,-3,83,1
CUST-01463,2023-11-20,14386.33,808,Healthcare,11,0.76,0.27,5.4,-13,113,1
CUST-04757,2023-10-19,26953.96,602,Healthcare,10,0.91,0.13,7.4,-12,63,0
CUST-02175,2023-07-21,8597.92,333,Retail,7,0.31,0.66,3.5,-11,38,1
CUST-00314,2023-04-22,29818.74,301,Healthcare,4,0.26,0.72,8.6,-6,96,1
CUST-00889,2023-06-06,2686.3,661,Tech,6,0.73,0.24,14.4,9,63,0
CUST-04888,2023-11-26,2074.12,494,Energy,11,0.98,0.01,7.0,13,70,1
CUST-03560,2023-09-21,7750.88,607,Healthcare,9,0.77,0.26,1.0,-14,0,0
CUST-02832,2024-02-27,11017.63,549,Energy,2,0.36,0.65,12.2,8,13,0
CUST-02570,2023-01-19,7893.89,446,Manufacturing,1,0.48,0.55,10.4,5,44,0
CUST-03575,2023-08-26,1550.06,645,Services,8,0.45,0.56,16.7,11,20,0
CUST-04967,2023-11-13,7545.48,647,Energy,11,0.87,0.11,7.8,-7,44,0
CUST-04190,2024-03-10,2853.85,553,Manufacturing,3,0.79,0.18,15.5,-7,112,0
CUST-00948,2023-09-07,13845.81,698,Manufacturing,9,0.63,0.32,1.5,-6,71,0
CUST-03156,2023-01-30,10864.75,633,Construction,1,0.35,0.68,3.3,-4,80,1
CUST-04724,2023-07-02,3820.35,475,Healthcare,7,0.94,0.09,6.4,-1,61,1
CUST-01558,2023-01-04,5371.74,424,Construction,1,0.69,0.34,8.6,-13,44,0
CUST-02087,2023-11-12,3472.5,697,Tech,11,0.97,0.0,16.2,12,53,0
CUST-00364,2023-08-24,7706.79,430,Retail,8,0.62,0.41,10.4,-7,112,1
CUST-03573,2023-06-18,17398.06,706,Retail,6,0.84,0.11,3.6,-9,78,0
CUST-00014,2023-06-02,3682.77,633,Manufacturing,6,0.83,0.13,12.8,14,1,0
CUST-04260,2023-07-01,12127.58,319,Tech,7,0.4,0.59,4.6,9,12,1
CUST-04411,2023-02-24,5301.76,504,Retail,2,0.97,0.03,6.0,7,115,1
CUST-01615,2023-01-03,4297.13,654,Services,1,0.12,0.91,13.3,14,28,0
CUST-02984,2023-06-29,7438.14,472,Construction,6,0.79,0.23,4.3,0,27,0
CUST-03534,2024-01-05,3539.73,488,Retail,1,0.97,0.0,13.0,8,7,0
CUST-00574,2023-04-06,5203.47,301,Healthcare,4,0.41,0.56,1.7,-12,34,1
CUST-02705,2023-07-25,3107.88,467,Construction,7,0.68,0.3,3.7,14,23,0
CUST-02572,2023-07-01,39018.07,667,Healthcare,7,0.61,0.35,3.4,-2,6,0
CUST-01021,2023-01-05,8334.93,835,Construction,1,0.79,0.19,4.9,-11,27,0
CUST-02461,2023-02-21,4629.57,669,Manufacturing,2,0.88,0.14,4.8,0,85,0
CUST-04155,2023-08-09,9616.0,736,Healthcare,8,0.64,0.33,3.5,12,89,1
CUST-02534,2023-09-09,7406.68,506,Energy,9,0.83,0.2,6.8,6,80,0
CUST-03346,2023-04-12,6790.12,348,Retail,4,0.38,0.62,1.3,4,62,1
CUST-02673,2023-02-13,13244.44,843,Construction,2,0.31,0.67,11.5,-2,101,0
CUST-03297,2023-09-28,14853.73,428,Energy,9,0.49,0.5,2.6,-3,5,1
CUST-02423,2023-09-21,5300.73,746,Manufacturing,9,0.71,0.31,5.5,8,119,0
CUST-04542,2023-03-20,5112.0,334,Retail,3,0.27,0.73,8.7,13,10,0
CUST-01043,2023-07-30,6502.61,498,Tech,7,0.71,0.24,25.9,-2,37,1
CUST-01572,2023-03-05,1284.93,376,Energy,3,0.45,0.59,8.3,-11,65,0
CUST-03445,2023-09-07,2411.12,668,Retail,9,0.82,0.14,18.6,3,62,0
CUST-03106,2023-01-04,24185.28,825,Services,1,0.13,0.91,10.3,1,31,0
CUST-01426,2023-03-21,30211.39,648,Services,3,0.7,0.25,31.0,14,25,0
CUST-04663,2024-01-29,6639.36,805,Services,1,0.68,0.35,17.2,-15,94,1
CUST-02466,2023-12-03,12851.88,537,Energy,12,0.95,0.05,8.6,13,31,0
CUST-03327,2023-05-09,10394.17,579,Retail,5,0.74,0.26,13.1,14,34,0
CUST-04489,2023-04-26,95139.99,731,Services,4,0.82,0.14,6.8,14,1,0
CUST-00004,2023-08-29,19844.06,437,Tech,8,0.91,0.06,6.7,13,2,0
CUST-02490,2023-07-22,7314.88,568,Manufacturing,7,0.71,0.32,30.0,8,32,0
CUST-02351,2023-07-11,3772.78,500,Manufacturing,7,0.36,0.68,2.7,3,6,0
CUST-01722,2023-06-03,2241.37,441,Services,6,0.88,0.12,7.9,-5,84,1
CUST-03522,2023-07-06,9535.44,654,Services,7,0.77,0.22,11.1,-6,47,0
CUST-04752,2023-08-08,4424.53,628,Healthcare,8,0.48,0.48,5.7,-12,88,1
CUST-04970,2023-04-04,2597.22,530,Energy,4,0.74,0.28,11.6,7,79,1
CUST-02640,2023-10-02,4830.68,607,Construction,10,0.88,0.1,6.7,1,22,0
CUST-03810,2024-02-20,3411.0,445,Retail,2,0.98,0.0,12.9,6,80,0
CUST-03620,2023-05-18,31248.08,451,Services,5,0.96,0.06,2.9,1,96,0
CUST-03623,2023-02-25,16404.51,439,Energy,2,0.39,0.61,4.5,0,81,1
CUST-01751,2023-08-13,8051.57,320,Retail,8,0.48,0.47,3.9,3,102,1
CUST-04188,2023-12-03,26474.98,553,Energy,12,0.2,0.76,1.9,4,86,1
CUST-03877,2024-03-05,8620.47,363,Energy,3,0.32,0.7,20.2,11,8,0
CUST-01391,2023-08-13,4068.27,517,Healthcare,8,0.89,0.07,5.2,15,66,0
CUST-00695,2023-03-24,27405.51,371,Construction,3,0.42,0.62,16.4,-2,47,0
CUST-02325,2023-03-13,12470.59,461,Tech,3,0.66,0.32,5.5,7,34,1
CUST-04223,2023-07-01,3534.06,429,Construction,7,0.7,0.26,8.9,0,61,1
CUST-02746,2024-01-18,6958.57,524,Services,1,0.8,0.23,27.4,-14,23,0
CUST-00766,2023-08-11,4021.88,753,Energy,8,0.26,0.74,16.6,-8,69,1
CUST-01925,2023-01-03,2680.5,683,Manufacturing,1,0.37,0.61,16.7,-10,82,0
CUST-02543,2023-07-03,16999.55,406,Construction,7,0.5,0.49,6.7,-6,119,1
CUST-01841,2024-03-21,37329.28,402,Retail,3,0.43,0.52,2.5,-14,77,1
CUST-01632,2023-12-30,2646.9,440,Energy,12,0.98,0.04,3.4,14,2,0
CUST-01208,2023-04-12,12712.94,433,Retail,4,0.85,0.14,6.7,14,5,0
CUST-00201,2023-02-26,4814.97,498,Retail,2,0.53,0.49,23.1,3,80,1
CUST-00379,2023-04-08,5487.89,809,Construction,4,0.89,0.12,11.5,-12,35,0
CUST-02006,2023-05-26,5044.66,378,Healthcare,5,0.41,0.61,17.5,-10,85,1
CUST-03893,2023-01-21,4059.47,781,Tech,1,0.81,0.22,11.1,-3,52,0
CUST-00597,2023-03-10,8423.81,811,Healthcare,3,0.3,0.71,5.2,-15,3,1
CUST-03731,2023-07-22,4168.2,549,Construction,7,0.8,0.19,5.2,-11,9,1
CUST-03396,2023-08-04,10060.43,782,Energy,8,0.51,0.48,10.8,8,95,0
CUST-04716,2024-01-16,7783.87,471,Manufacturing,1,0.2,0.76,28.2,12,110,1
CUST-01593,2023-06-19,6693.16,316,Tech,6,0.35,0.68,6.7,-9,112,1
CUST-03146,2023-01-17,3920.4,593,Construction,1,0.46,0.57,8.7,-2,115,0
CUST-04050,2023-03-24,5108.1,693,Construction,3,0.77,0.2,2.8,11,48,0
CUST-03274,2023-12-08,14828.6,797,Energy,12,0.17,0.87,13.1,3,42,0
CUST-01999,2023-04-12,12097.25,518,Manufacturing,4,0.69,0.32,6.5,14,67,0
CUST-01209,2023-09-03,3706.92,533,Retail,9,0.74,0.26,9.7,-5,12,0
CUST-00046,2023-12-07,8773.28,689,Services,12,0.69,0.26,5.3,2,82,0
CUST-00874,2023-05-17,14781.18,547,Construction,5,0.78,0.21,16.9,2,109,1
CUST-03483,2023-03-02,2131.28,351,Retail,3,0.26,0.75,14.6,10,118,1
CUST-01793,2023-08-04,12515.06,314,Manufacturing,8,0.63,0.33,3.1,5,42,0
CUST-01441,2023-09-08,4769.04,623,Construction,9,0.95,0.05,2.5,8,117,1
CUST-04244,2023-10-09,12790.77,740,Healthcare,10,0.65,0.4,7.4,-10,101,1
CUST-03806,2023-09-11,4400.14,411,Construction,9,0.65,0.37,4.7,-10,47,0
CUST-00412,2024-02-14,1912.36,306,Manufacturing,2,0.76,0.24,11.0,-9,89,1
CUST-04567,2023-12-16,2203.86,544,Retail,12,0.4,0.6,13.5,1,29,1
CUST-02042,2024-01-01,8420.87,747,Retail,1,0.73,0.22,31.7,3,42,0
CUST-00995,2023-03-07,9974.41,664,Construction,3,0.92,0.13,7.2,11,30,0
CUST-03740,2023-06-16,3930.6,666,Construction,6,0.11,0.93,2.0,-11,50,0
CUST-01093,2024-01-20,13505.79,586,Tech,1,0.88,0.14,5.5,15,37,0
CUST-03807,2024-01-27,2144.76,405,Healthcare,1,0.3,0.66,2.0,-9,75,1
CUST-04352,2024-02-04,7685.85,312,Retail,2,0.51,0.46,4.4,-10,18,1
CUST-04579,2023-07-24,3075.39,445,Energy,7,0.87,0.1,9.8,1,22,0
CUST-04878,2023-09-14,4810.38,777,Tech,9,0.84,0.16,7.8,9,49,0
CUST-02600,2024-01-07,8416.24,414,Services,1,0.9,0.07,12.5,13,45,0
CUST-03626,2024-01-15,4071.1,808,Services,1,0.95,0.07,5.5,3,40,0
CUST-04136,2024-03-07,5957.2,451,Services,3,0.5,0.5,1.6,-4,73,0
CUST-03496,2024-02-27,18124.76,356,Energy,2,0.69,0.26,26.0,-9,78,0
CUST-04489,2023-07-19,5107.61,681,Retail,7,0.45,0.57,6.1,-4,113,1
CUST-03653,2023-03-09,15812.46,456,Construction,3,0.42,0.55,0.4,1,16,0
CUST-01304,2023-02-26,3282.09,432,Retail,2,0.49,0.54,9.0,-1,51,0
CUST-03889,2023-02-25,12380.07,462,Retail,2,0.77,0.22,10.6,0,12,0
CUST-03687,2024-02-10,25674.53,574,Construction,2,0.55,0.43,1.5,-15,23,0
CUST-02124,2023-01-11,1121.79,376,Energy,1,0.83,0.12,7.3,-5,79,1
CUST-02026,2023-03-06,4283.32,343,Construction,3,0.77,0.28,10.8,-15,102,0
CUST-02272,2023-03-21,12857.18,849,Construction,3,0.12,0.89,16.4,-3,101,0
CUST-04271,2023-06-26,6888.19,617,Retail,6,0.67,0.32,18.3,12,29,0
CUST-03970,2023-09-14,10904.35,833,Tech,9,0.49,0.47,12.1,15,108,0
CUST-01960,2023-01-07,4998.09,453,Services,1,0.51,0.51,15.8,4,43,0
CUST-02250,2024-01-28,8684.3,536,Tech,1,0.84,0.14,16.3,1,118,1
CUST-03604,2023-12-17,7154.22,816,Services,12,0.59,0.46,10.4,13,14,0
CUST-00635,2023-05-02,20624.31,520,Energy,5,0.9,0.15,21.4,0,3,0
CUST-02341,2023-01-27,9932.19,609,Retail,1,0.74,0.28,20.1,14,119,0
CUST-01921,2023-12-14,10615.62,476,Tech,12,0.6,0.45,1.5,1,107,1
CUST-02226,2024-02-29,5828.4,519,Retail,2,0.78,0.18,10.3,9,51,0
CUST-02752,2023-06-25,5485.78,337,Construction,6,0.13,0.85,7.7,-2,73,1
CUST-02620,2023-08-08,5732.77,730,Construction,8,0.12,0.86,3.6,8,103,0
CUST-04425,2023-11-02,11109.56,502,Energy,11,0.18,0.78,10.2,-11,45,0
CUST-00661,2024-01-13,5786.09,747,Energy,1,0.49,0.56,20.0,-3,58,0
CUST-01134,2023-01-05,10217.12,794,Services,1,0.31,0.65,5.5,2,45,1
CUST-01236,2023-08-11,42630.3,424,Energy,8,0.99,0.05,6.7,-9,31,1
CUST-01895,2023-09-03,16267.1,364,Services,9,0.59,0.44,10.5,12,20,0
CUST-03138,2023-05-29,6242.78,543,Energy,5,0.7,0.29,12.2,1,28,0
CUST-01252,2023-05-25,21183.36,826,Retail,5,0.35,0.6,11.4,-5,29,0
CUST-01753,2023-09-06,5846.16,525,Energy,9,0.39,0.56,1.2,9,120,1
CUST-00527,2023-02-12,1586.84,764,Healthcare,2,0.4,0.57,25.3,1,6,0
CUST-03399,2024-01-25,3617.47,592,Services,1,0.73,0.27,13.0,3,41,0
CUST-03340,2023-08-08,1814.14,680,Services,8,0.53,0.47,39.0,-10,92,0
CUST-02711,2023-05-07,6116.77,465,Energy,5,0.57,0.44,12.9,4,73,1
CUST-04446,2023-11-13,8223.36,517,Healthcare,11,0.63,0.4,4.8,2,117,1
CUST-03817,2023-03-20,30981.63,574,Services,3,0.79,0.2,8.7,5,49,0
CUST-03407,2024-01-09,10525.35,351,Construction,1,0.18,0.79,4.8,-6,85,1
CUST-00511,2023-09-19,6800.28,673,Services,9,0.8,0.23,16.6,-15,16,0
CUST-01695,2023-04-06,15733.14,662,Healthcare,4,0.61,0.37,12.7,-15,17,0
CUST-03442,2023-05-08,1381.73,313,Construction,5,0.7,0.28,13.1,-1,109,1
CUST-03191,2023-05-24,9783.88,639,Retail,5,0.39,0.64,2.0,11,4,0
CUST-04785,2024-01-28,15013.31,838,Manufacturing,1,0.47,0.57,25.3,-10,60,0
CUST-00161,2023-02-28,2482.77,388,Energy,2,0.31,0.73,13.9,11,38,1
CUST-04717,2024-03-18,20231.64,340,Retail,3,0.98,0.0,0.4,9,80,1
CUST-03117,2023-05-15,10623.22,603,Construction,5,0.55,0.45,8.7,10,97,0
CUST-03908,2023-12-25,5812.52,567,Manufacturing,12,1.0,0.0,13.6,-9,67,1
CUST-00049,2023-05-07,13443.16,437,Retail,5,0.54,0.51,9.1,-6,40,1
CUST-02882,2023-12-08,49839.06,305,Healthcare,12,0.3,0.67,21.3,-12,71,1
CUST-02447,2024-02-25,9372.11,541,Construction,2,0.56,0.41,5.1,-2,25,0
CUST-03195,2023-08-08,9883.05,461,Construction,8,0.14,0.9,11.1,-8,88,1
CUST-03433,2023-04-12,5611.15,817,Healthcare,4,0.91,0.14,4.6,-15,99,0
CUST-04410,2023-08-31,4105.67,700,Retail,8,0.84,0.18,5.7,14,106,1
CUST-04474,2023-12-28,15744.85,455,Tech,12,0.75,0.21,0.6,13,38,1
CUST-04942,2024-02-05,4085.23,384,Retail,2,0.65,0.35,8.7,5,74,1
CUST-01807,2024-02-19,8580.55,309,Retail,2,0.62,0.41,6.1,-14,66,0
CUST-04000,2023-02-22,5529.62,437,Services,2,1.0,0.01,12.3,11,43,0
CUST-01798,2023-12-25,11886.8,455,Retail,12,0.35,0.61,15.1,3,103,1
CUST-02236,2024-01-09,10582.21,707,Retail,1,0.8,0.17,1.9,-6,63,1
CUST-03571,2023-09-15,18583.55,524,Manufacturing,9,0.62,0.42,4.6,-12,91,0
CUST-03979,2023-11-09,5388.31,483,Retail,11,0.98,0.02,8.0,1,38,0
CUST-00238,2023-04-03,6529.59,494,Manufacturing,4,0.85,0.17,21.1,0,55,1
CUST-03186,2023-04-07,3703.33,695,Energy,4,1.0,0.0,5.3,-11,88,0
CUST-02754,2024-03-13,5679.2,433,Construction,3,0.63,0.37,0.1,-6,85,0
CUST-03313,2023-10-30,10958.17,608,Manufacturing,10,0.28,0.77,19.0,6,12,1
CUST-01353,2023-11-19,14847.56,841,Services,11,0.55,0.43,11.5,-5,3,0
CUST-03829,2023-11-21,3874.87,308,Retail,11,0.74,0.28,12.0,-15,27,0
CUST-01046,2023-03-18,16247.34,469,Construction,3,0.8,0.17,18.2,-3,82,1
CUST-04376,2023-04-28,23968.85,589,Tech,4,0.1,0.86,10.0,4,2,1
