customer_id,amount_normalized,customer_age_normalized,invoice_frequency,credit_score_normalized,industry_risk_factor,seasonal_factor,is_bad_payer,amount,credit_score,industry,customer_age_months,payment_count,invoice_month,hist_paid_ratio,hist_late_ratio,hist_avg_delay_normalized,hist_payment_count_normalized
CUST-000186,0.033394,0.462428,4.52,0.363636,0.4,0.8948,1,167453.88,500,Logistics,86,165,9,0.459,0.3512,0.3195,0.19
CUST-000187,0.000724,0.647399,0.5,0.66,0.22,1.0605,1,4121.64,663,Finance,118,151,11,0.6748,0.254,0.001667,0.265
CUST-000188,8.9e-05,0.00578,6.96,0.64,0.2,0.787,0,945.05,652,Pharmaceuticals,7,154,6,0.664,0.2505,0.219833,0.97
CUST-000189,0.000124,0.745665,10.25,0.505455,0.4,0.86,0,1121.53,578,Logistics,135,76,6,0.5222,0.2738,0.2665,0.87
CUST-000190,0.000497,0.306358,2.39,0.781818,0.45,1.1309,0,2984.26,730,Retail,59,120,12,0.5875,0.1166,0.014,0.485
CUST-000191,0.000298,0.49711,3.29,0.732727,0.28,0.8656,0,1990.44,703,Energy,92,180,2,0.7022,0.1848,0.218583,0.395
CUST-000192,0.012447,0.739884,1.57,0.790909,0.22,0.9553,1,62731.27,735,Finance,134,3,5,0.7872,0.121,0.048917,0.74
CUST-000193,0.001556,0.843931,6.15,0.612727,0.2,0.8438,0,8281.24,637,Technology,152,73,9,0.7365,0.2608,0.146583,0.52
CUST-000194,0.002598,0.722543,5.34,0.745455,0.45,0.9425,0,13489.61,710,Retail,131,111,1,0.8102,0.1898,0.02375,0.5
CUST-000195,0.001214,0.745665,5.37,0.554545,0.45,0.9717,1,6568.34,605,Retail,135,79,4,0.4926,0.2482,0.084667,0.065
CUST-000196,0.003022,0.300578,5.31,1.0,0.28,1.0647,0,15610.11,850,Energy,58,72,10,0.9558,0.0442,0.022083,0.79
CUST-000197,0.016477,0.988439,0.99,0.487273,0.28,1.0109,0,82875.63,568,Energy,177,156,10,0.4939,0.2962,0.327083,0.26
CUST-000198,0.096976,0.919075,0.5,1.0,0.48,1.0395,0,485331.4,850,Food & Beverage,165,34,3,0.9279,0.0721,0.036083,0.165
CUST-000199,0.026186,0.919075,1.49,0.641818,0.5,0.9926,1,131417.83,653,Agriculture,165,84,1,0.6937,0.2549,0.031667,0.095
CUST-000200,0.004581,0.387283,3.43,0.385455,0.4,0.9807,0,23404.9,512,Logistics,73,65,1,0.4789,0.3795,0.026167,0.915
CUST-000201,0.002328,0.705202,2.04,0.883636,0.18,0.924,0,12140.75,786,Healthcare,128,29,1,0.7925,0.0712,0.013667,0.795
CUST-000202,0.049296,0.83237,1.15,0.658182,0.2,0.9432,1,246953.38,662,Pharmaceuticals,150,4,1,0.7708,0.2018,0.070917,0.1
CUST-000203,0.000571,0.213873,0.5,0.790909,0.22,0.9377,0,3355.59,735,Finance,43,196,2,0.849,0.1421,0.031917,0.67
CUST-000204,0.004164,0.132948,0.52,0.858182,0.35,1.1133,0,21317.59,772,Manufacturing,29,119,11,0.8218,0.1782,0.063083,0.11
CUST-000205,0.000329,0.393064,0.5,0.696364,0.18,0.9009,0,2143.56,683,Healthcare,74,190,5,0.6464,0.1892,0.03925,0.935
CUST-000206,0.045552,0.66474,12.55,0.527273,0.15,0.8936,0,228234.92,590,Education,121,166,2,0.6076,0.3015,0.182833,0.83
CUST-000207,0.070814,0.560694,6.04,0.812727,0.35,0.9043,0,354532.5,747,Manufacturing,103,195,4,0.8067,0.1933,0.101,0.665
CUST-000208,0.00023,0.797688,0.52,0.636364,0.25,0.9345,0,1649.95,650,Telecom,144,130,9,0.696,0.2151,0.231167,0.775
CUST-000209,0.000185,0.82659,2.52,0.76,0.3,0.9969,0,1425.81,718,Real Estate,149,113,3,0.7558,0.2035,0.0075,0.46
CUST-000210,0.001502,0.554913,4.25,0.243636,0.2,0.9523,1,8011.44,434,Technology,102,92,2,0.4913,0.3943,0.0425,0.955
CUST-000211,0.013355,0.710983,12.98,0.716364,0.48,0.8952,0,67265.99,694,Food & Beverage,129,76,4,0.7234,0.222,0.113417,0.795
CUST-000212,0.00078,0.398844,1.25,0.52,0.18,0.8709,0,4399.62,586,Healthcare,75,125,9,0.684,0.316,0.134667,0.99
CUST-000213,0.000878,0.531792,1.23,0.936364,0.4,0.9484,0,4887.22,815,Logistics,98,44,4,0.7481,0.0507,0.034583,0.505
CUST-000214,0.015122,0.011561,3.36,0.749091,0.2,1.2178,0,76103.52,712,Technology,8,114,12,0.7248,0.149,0.094333,0.41
CUST-000215,0.007137,0.849711,7.79,0.678182,0.45,0.9223,0,36181.86,673,Retail,153,105,5,0.6104,0.2201,0.15475,0.185
CUST-000216,0.003519,0.942197,1.31,0.723636,0.22,0.9272,0,18092.77,698,Finance,169,95,4,0.7227,0.174,0.058083,0.375
CUST-000217,0.00472,0.843931,0.54,0.454545,0.15,0.8205,0,24097.53,550,Education,152,117,8,0.6006,0.2825,0.3255,0.315
CUST-000218,0.007238,0.514451,1.24,0.930909,0.48,0.9297,0,36683.96,812,Food & Beverage,95,101,4,0.9377,0.0623,0.029333,0.345
CUST-000219,0.021969,0.843931,2.38,0.998182,0.45,0.9284,0,110333.24,849,Retail,152,32,2,0.9207,0.0793,0.039333,0.255
CUST-000220,0.02325,0.849711,1.78,0.707273,0.2,1.1758,0,116736.8,689,Technology,153,131,12,0.6191,0.1951,0.009083,0.535
CUST-000221,0.001407,0.549133,7.9,0.925455,0.22,0.9983,0,7531.88,809,Finance,101,17,4,0.8431,0.1504,0.107083,0.82
CUST-000222,0.003337,0.294798,11.45,0.532727,0.5,0.8507,0,17185.4,593,Agriculture,57,119,2,0.6307,0.2868,0.192833,0.78
CUST-000223,0.001189,0.924855,1.9,0.490909,0.15,0.8458,0,6444.27,570,Education,166,140,9,0.66,0.2751,0.18125,0.585
CUST-000224,0.009826,0.965318,6.94,0.643636,0.2,1.093,0,49624.28,654,Pharmaceuticals,173,64,11,0.6375,0.2639,0.062167,0.64
CUST-000225,0.000486,0.734104,0.5,0.714545,0.45,0.8445,0,2927.42,693,Retail,133,191,8,0.7977,0.1741,0.200417,0.485
CUST-000226,0.000345,0.219653,3.23,0.563636,0.15,0.9307,1,2225.77,610,Education,44,78,9,0.6036,0.2959,0.2215,0.935
CUST-000227,0.001586,0.468208,7.13,0.732727,0.5,0.9572,0,8429.12,703,Agriculture,87,200,4,0.7679,0.1897,0.147,0.535
CUST-000228,0.0,0.595376,2.17,0.690909,0.2,0.9744,1,500.0,680,Technology,109,41,1,0.5181,0.2049,0.12,0.65
CUST-000229,0.0,0.739884,0.62,0.454545,0.4,1.0454,0,500.0,550,Logistics,134,2,3,0.6187,0.2954,0.136333,0.53
CUST-000230,0.008937,0.057803,1.34,0.729091,0.52,0.7764,0,45182.13,701,Tourism,16,181,7,0.7312,0.1607,0.0935,0.945
CUST-000231,0.010651,0.867052,2.71,0.792727,0.52,0.994,0,53750.8,736,Tourism,156,34,1,0.8128,0.1258,0.1065,0.05
CUST-000232,0.000484,0.913295,7.42,0.667273,0.55,1.1449,0,2918.13,667,Construction,164,125,11,0.5816,0.2161,0.213,0.69
CUST-000233,0.002905,0.236994,5.52,0.845455,0.3,0.8034,0,15025.43,765,Real Estate,47,88,8,0.7687,0.1172,0.005833,0.92
CUST-000234,0.080096,0.566474,0.5,0.414545,0.52,0.8715,0,400937.75,528,Tourism,104,112,9,0.574,0.3188,0.211917,0.025
CUST-000235,0.002855,0.034682,3.16,0.72,0.5,0.8427,1,14773.65,696,Agriculture,12,40,8,0.7577,0.1849,0.093833,0.56
CUST-000236,0.049648,0.82659,8.23,0.421818,0.3,0.9797,1,248714.12,532,Real Estate,149,199,5,0.6055,0.3039,0.027417,0.915
CUST-000237,0.000919,0.514451,3.44,0.432727,0.5,1.1247,0,5094.74,538,Agriculture,95,193,12,0.5181,0.2998,0.21125,0.22
CUST-000238,0.005458,0.641618,0.5,0.52,0.5,1.1576,0,27788.14,586,Agriculture,117,55,11,0.6851,0.3044,0.041583,0.74
CUST-000239,0.01011,0.34104,6.93,0.463636,0.45,1.1212,1,51046.51,555,Retail,65,126,12,0.5896,0.3235,0.0025,0.865
CUST-000240,0.001351,0.647399,9.49,0.536364,0.25,0.8934,0,7256.75,595,Telecom,118,74,9,0.5111,0.2632,0.071583,0.77
CUST-000241,0.00202,0.00578,1.97,0.596364,0.45,0.9161,0,10597.14,628,Retail,7,179,4,0.7152,0.2601,0.105417,0.345
CUST-000242,0.002704,0.739884,1.49,0.787273,0.2,0.9129,0,14019.98,733,Pharmaceuticals,134,5,9,0.7875,0.1731,0.074333,0.045
CUST-000243,0.000671,0.271676,3.14,0.576364,0.3,0.9541,0,3854.37,617,Real Estate,53,56,1,0.6179,0.2371,0.082833,0.185
CUST-000244,0.005807,0.803468,16.56,0.347273,0.18,1.1515,0,29533.56,491,Healthcare,145,118,12,0.3822,0.3944,0.223,0.995
CUST-000245,0.043466,0.208092,7.27,0.843636,0.4,1.0812,0,217809.47,764,Logistics,42,149,11,0.8435,0.1466,0.080167,0.45
CUST-000246,0.040856,0.919075,6.67,0.483636,0.3,0.9872,1,204760.36,566,Real Estate,165,58,3,0.5629,0.2739,0.114417,0.925
CUST-000247,0.196467,0.046243,0.86,0.625455,0.3,0.948,0,982735.52,644,Real Estate,14,93,4,0.5842,0.213,0.034167,0.255
CUST-000248,0.001587,0.566474,9.02,0.716364,0.52,1.0922,1,8435.86,694,Tourism,104,31,11,0.624,0.2185,0.223083,0.61
CUST-000249,0.001306,0.843931,3.25,0.670909,0.22,1.0487,0,7031.0,669,Finance,152,174,10,0.7163,0.2291,0.052083,0.545
CUST-000250,0.013549,0.271676,9.95,0.834545,0.45,0.9051,0,68238.88,759,Retail,53,155,1,0.7598,0.162,0.128167,0.71
CUST-000251,0.064007,0.751445,4.22,0.721818,0.15,1.0855,0,320504.3,697,Education,136,198,12,0.7646,0.1496,0.139167,0.115
CUST-000252,0.035223,0.849711,7.19,0.478182,0.2,0.8604,0,176599.48,563,Pharmaceuticals,153,107,6,0.6695,0.3018,0.1245,0.12
CUST-000253,0.015213,0.872832,0.72,1.0,0.22,0.9614,0,76557.95,850,Finance,157,159,4,0.9458,0.0188,0.009417,0.805
CUST-000254,0.000723,0.306358,4.9,0.670909,0.45,0.957,0,4114.2,669,Retail,59,169,4,0.6401,0.1907,0.005833,0.885
CUST-000255,0.000856,0.687861,1.19,0.609091,0.3,0.9658,0,4780.57,635,Real Estate,125,45,1,0.6677,0.229,0.116083,0.655
CUST-000256,0.011622,0.924855,0.74,0.810909,0.48,0.9064,0,58603.93,746,Food & Beverage,166,164,5,0.7489,0.109,0.063417,0.02
CUST-000257,0.009648,0.872832,3.41,0.68,0.55,0.8894,0,48736.2,674,Construction,157,2,9,0.7228,0.2769,0.042417,0.44
CUST-000258,0.003072,0.66474,3.69,0.707273,0.2,0.8357,0,15856.38,689,Pharmaceuticals,121,62,6,0.8014,0.1646,0.1615,0.145
CUST-000259,0.01061,0.427746,2.7,1.0,0.45,0.7657,0,53543.89,850,Retail,80,149,8,0.892,0.0573,0.028667,0.715
CUST-000260,0.005015,0.647399,0.5,0.585455,0.55,1.1172,0,25574.19,622,Construction,118,162,11,0.655,0.2615,0.163917,0.98
CUST-000261,0.019776,0.942197,1.12,0.578182,0.2,0.9736,0,99370.13,618,Pharmaceuticals,169,86,4,0.6154,0.2356,0.130333,0.42
CUST-000262,0.001288,0.953757,1.07,0.656364,0.25,0.928,0,6939.49,661,Telecom,171,13,9,0.7263,0.1819,0.097083,0.96
CUST-000263,0.000152,0.595376,1.51,0.830909,0.2,0.7907,0,1261.77,757,Pharmaceuticals,109,19,7,0.6922,0.1017,0.0085,0.06
CUST-000264,0.000237,0.479769,3.96,0.361818,0.52,0.7785,1,1683.29,499,Tourism,89,161,7,0.5669,0.3656,0.098917,0.455
CUST-000265,0.000929,0.641618,2.3,0.278182,0.35,0.8059,0,5144.77,453,Manufacturing,117,124,8,0.5497,0.4123,0.165833,0.615
CUST-000266,0.001276,0.566474,13.82,0.529091,0.4,0.8845,0,6881.71,591,Logistics,104,102,2,0.5504,0.321,0.2245,0.495
CUST-000267,0.004003,0.878613,0.5,0.338182,0.3,1.0899,0,20513.62,486,Real Estate,158,104,12,0.5281,0.4125,0.2565,0.685
CUST-000268,0.000696,0.531792,0.97,0.558182,0.28,0.8589,0,3980.47,607,Energy,98,49,6,0.6978,0.3022,0.051917,0.62
CUST-000269,0.000382,0.83815,3.41,0.727273,0.15,0.8253,1,2407.56,700,Education,151,3,7,0.712,0.1619,0.067917,0.625
CUST-000270,0.000104,0.734104,8.46,0.472727,0.25,1.0065,1,1018.57,560,Telecom,133,166,3,0.6236,0.305,0.415417,0.48
CUST-000271,0.006236,0.630058,0.5,0.376364,0.18,0.8207,0,31677.86,507,Healthcare,115,71,8,0.5088,0.4148,0.537417,0.535
CUST-000272,0.004088,0.468208,8.6,0.647273,0.2,0.9312,1,20936.36,656,Pharmaceuticals,87,15,1,0.673,0.244,0.178333,0.16
CUST-000273,0.006337,0.306358,2.83,0.792727,0.15,0.9729,0,32180.71,736,Education,59,38,1,0.8242,0.1758,0.023917,0.475
CUST-000274,0.001598,0.936416,6.16,0.327273,0.22,1.0474,0,8490.85,480,Finance,168,153,10,0.5186,0.3841,0.14125,0.945
CUST-000275,0.156683,0.971098,11.88,0.785455,0.55,0.9634,0,783834.19,732,Construction,174,61,3,0.6508,0.167,0.068,0.365
CUST-000276,0.000315,0.924855,0.97,0.783636,0.22,0.8897,1,2075.88,731,Finance,166,178,6,0.8619,0.1381,0.029583,0.4
CUST-000277,0.00484,0.387283,3.55,0.809091,0.48,0.8194,0,24696.44,745,Food & Beverage,73,10,7,0.8132,0.1022,0.018667,0.78
CUST-000278,0.0,0.184971,8.61,0.856364,0.35,0.9496,0,500.0,771,Manufacturing,38,100,2,0.8323,0.1084,0.0775,0.49
CUST-000279,0.009708,0.815029,7.44,1.0,0.15,0.8849,1,49036.82,850,Education,147,101,6,0.8431,0.0533,0.026667,0.38
CUST-000280,0.000839,0.115607,2.94,0.570909,0.15,1.1313,1,4693.35,614,Education,26,178,12,0.6935,0.2749,0.11125,0.995
CUST-000281,0.0002,0.271676,11.94,0.654545,0.48,0.9114,0,1501.45,660,Food & Beverage,53,123,5,0.6761,0.2266,0.057667,0.37
CUST-000282,0.010672,0.849711,4.93,0.56,0.3,0.8803,0,53852.9,608,Real Estate,153,42,6,0.6832,0.273,0.013917,0.535
CUST-000283,0.000285,0.734104,2.97,0.636364,0.45,0.9147,1,1925.95,650,Retail,133,199,1,0.7044,0.2213,0.12975,0.005
CUST-000284,0.000723,0.780347,0.5,0.914545,0.55,1.0997,0,4113.15,803,Construction,141,180,10,0.796,0.0769,0.016583,0.12
CUST-000285,0.030549,0.774566,2.67,0.390909,0.55,0.8098,1,153227.51,515,Construction,140,174,7,0.5321,0.342,0.02375,0.94
CUST-000286,0.005846,0.83237,2.19,0.478182,0.4,0.8448,1,29727.8,563,Logistics,150,40,8,0.555,0.3133,0.20625,0.31
CUST-000287,0.00192,0.734104,1.46,0.885455,0.4,0.8097,1,10097.99,787,Logistics,133,186,7,0.7615,0.0985,0.087917,0.395
CUST-000288,0.005683,0.184971,11.45,0.821818,0.4,0.9016,0,28911.39,752,Logistics,38,24,9,0.8409,0.1199,0.0145,0.195
CUST-000289,0.00183,0.65896,10.4,0.569091,0.55,0.9413,0,9647.57,613,Construction,120,69,1,0.5671,0.2818,0.109333,0.27
CUST-000290,0.015699,0.682081,1.65,0.790909,0.45,1.0456,0,78986.17,735,Retail,124,85,10,0.8018,0.1528,0.02525,0.86
CUST-000291,0.003066,0.121387,2.29,0.698182,0.3,0.8199,0,15829.42,684,Real Estate,27,168,9,0.738,0.1773,0.18175,0.79
CUST-000292,0.000553,0.907514,5.57,0.909091,0.35,1.1169,0,3265.7,800,Manufacturing,163,148,11,0.7465,0.1187,0.054083,0.86
CUST-000293,0.000123,0.213873,7.21,0.649091,0.35,1.1654,1,1113.1,657,Manufacturing,43,29,11,0.7,0.2207,0.027417,0.745
CUST-000294,0.041261,0.624277,0.5,0.821818,0.48,0.9751,1,206783.24,752,Food & Beverage,114,37,3,0.7362,0.0964,0.144917,0.555
CUST-000295,0.000159,0.289017,2.7,1.0,0.2,0.856,0,1297.23,850,Technology,56,20,2,0.7212,0.0359,0.017917,0.135
CUST-000296,0.019364,0.040462,9.84,0.743636,0.28,0.8971,0,97309.35,709,Energy,13,146,6,0.8046,0.1881,0.113,0.925
CUST-000297,0.000664,0.150289,4.37,0.643636,0.18,1.1113,1,3819.64,654,Healthcare,32,4,11,0.6386,0.2901,0.190583,0.54
CUST-000298,0.001066,0.150289,3.13,0.767273,0.45,0.9471,1,5828.97,722,Retail,32,139,5,0.7328,0.1869,0.16275,0.93
CUST-000299,0.052276,0.115607,5.06,0.569091,0.5,0.9651,0,261852.63,613,Agriculture,26,192,4,0.5574,0.2604,0.050583,0.395
CUST-000300,0.001026,0.16763,4.33,1.0,0.2,0.9222,0,5629.56,850,Technology,35,86,4,0.9441,0.0559,0.027917,0.39
CUST-000301,0.002418,0.554913,11.41,0.669091,0.22,0.8473,0,12589.05,668,Finance,102,52,8,0.6276,0.2387,0.090083,0.815
CUST-000302,0.044399,0.156069,9.75,0.585455,0.4,1.0352,0,222472.73,622,Logistics,33,43,10,0.5059,0.2252,0.007167,0.985
CUST-000303,0.01463,0.635838,2.03,0.483636,0.2,0.9752,0,73641.71,566,Pharmaceuticals,116,142,3,0.611,0.339,0.007417,0.18
CUST-000304,0.0163,0.346821,0.5,0.834545,0.22,0.9692,0,81993.29,759,Finance,66,122,1,0.8379,0.1198,0.021833,0.075
CUST-000305,0.000739,0.271676,1.62,0.792727,0.35,0.9252,1,4192.9,736,Manufacturing,53,173,5,0.7424,0.1748,0.0405,0.755
CUST-000306,0.000656,0.843931,0.91,0.545455,0.18,0.8324,0,3779.59,600,Healthcare,152,156,8,0.6952,0.2482,0.2515,0.775
CUST-000307,0.013157,0.017341,0.56,0.74,0.2,1.0113,0,66278.13,707,Technology,9,132,3,0.6558,0.2,0.03825,0.83
CUST-000308,0.004295,0.196532,8.76,0.361818,0.25,0.9249,0,21973.85,499,Telecom,40,144,2,0.5395,0.3269,0.04275,0.57
CUST-000309,0.00387,0.277457,4.95,0.669091,0.15,0.9889,0,19847.64,668,Education,54,166,1,0.6006,0.1953,0.042917,0.15
CUST-000310,0.000273,0.092486,0.5,0.718182,0.3,0.9563,0,1865.25,695,Real Estate,22,191,4,0.8241,0.1759,0.077583,0.93
CUST-000311,0.000982,0.988439,10.09,0.945455,0.18,1.1433,0,5407.81,820,Healthcare,177,151,11,0.8929,0.1071,0.041667,0.59
CUST-000312,4.3e-05,0.907514,9.33,0.494545,0.55,0.934,0,712.86,572,Construction,163,77,2,0.6134,0.3359,0.257833,0.835
CUST-000313,0.005519,0.260116,11.93,0.403636,0.18,0.8422,0,28090.25,522,Healthcare,51,148,8,0.564,0.3452,0.056583,0.965
CUST-000314,0.010153,0.67052,7.08,0.472727,0.5,1.0828,0,51262.34,560,Agriculture,122,197,11,0.5941,0.343,0.420917,0.6
CUST-000315,0.027546,0.028902,0.5,0.392727,0.52,1.0794,0,138217.33,516,Tourism,11,83,10,0.614,0.3379,0.317917,0.085
CUST-000316,0.000143,0.566474,3.9,0.878182,0.25,1.1628,0,1217.19,783,Telecom,104,149,12,0.7315,0.0876,0.042083,0.725
CUST-000317,0.016816,0.710983,0.5,0.916364,0.28,0.8597,0,84569.53,804,Energy,129,170,9,0.8381,0.1007,0.04,0.645
CUST-000318,0.00371,0.208092,5.0,0.694545,0.52,1.0145,1,19049.89,682,Tourism,42,69,10,0.7399,0.2027,0.086833,0.17
CUST-000319,0.034822,0.132948,0.88,0.858182,0.28,0.9136,0,174593.06,772,Energy,29,14,1,0.8708,0.0957,0.1015,0.93
CUST-000320,2e-05,0.531792,10.98,0.66,0.52,0.8642,0,598.06,663,Tourism,98,70,2,0.6265,0.3208,0.15225,0.835
CUST-000321,0.101611,0.260116,10.88,0.618182,0.48,0.8171,0,508501.91,640,Food & Beverage,51,5,6,0.7165,0.232,0.173,0.605
CUST-000322,0.002766,0.543353,3.61,0.574545,0.55,1.0751,0,14329.39,616,Construction,100,152,10,0.71,0.29,0.394417,0.395
CUST-000323,0.006385,0.566474,5.59,0.578182,0.52,1.1525,0,32423.29,618,Tourism,104,157,12,0.5594,0.2516,0.147417,0.82
CUST-000324,0.000729,0.66474,7.81,0.354545,0.2,0.8265,1,4144.07,495,Technology,121,2,7,0.4391,0.3513,0.252417,0.13
CUST-000325,0.000509,0.919075,1.97,0.683636,0.5,0.8664,0,3043.47,676,Agriculture,165,6,2,0.6804,0.1833,0.170667,0.395
CUST-000326,0.011849,0.924855,3.46,0.627273,0.22,0.7737,0,59736.77,645,Finance,166,34,8,0.741,0.2364,0.072167,0.125
CUST-000327,0.002132,0.381503,0.77,0.770909,0.3,1.0241,0,11156.96,724,Real Estate,72,22,10,0.8,0.1459,0.1505,0.415
CUST-000328,0.111556,0.734104,16.93,0.652727,0.48,0.9208,0,558224.87,659,Food & Beverage,133,132,9,0.735,0.2359,0.072667,0.495
CUST-000329,0.002342,0.098266,10.6,0.605455,0.5,0.8424,1,12209.38,633,Agriculture,23,113,8,0.7506,0.2494,0.089083,0.775
CUST-000330,0.023114,0.138728,2.64,0.476364,0.2,0.8932,0,116059.73,562,Pharmaceuticals,30,134,9,0.5951,0.3246,0.002667,0.75
CUST-000331,0.002718,0.306358,3.22,0.649091,0.18,0.8597,0,14087.71,657,Healthcare,59,67,6,0.7214,0.2786,0.048,0.9
CUST-000332,0.0,0.32948,2.3,0.769091,0.25,1.0848,0,500.0,723,Telecom,63,77,11,0.5814,0.1884,0.1895,0.875
CUST-000333,0.001777,0.381503,0.5,0.427273,0.2,0.7782,1,9382.49,535,Pharmaceuticals,72,191,7,0.4773,0.3265,0.2915,0.53
CUST-000334,0.019295,0.595376,1.05,0.650909,0.25,0.8619,0,96964.53,658,Telecom,109,90,6,0.616,0.2457,0.005917,0.97
CUST-000335,0.005783,1.0,0.5,0.678182,0.35,0.8199,0,29412.4,673,Manufacturing,179,116,7,0.7401,0.2114,0.10925,0.435
CUST-000336,0.001489,0.132948,1.56,0.505455,0.55,1.0537,0,7946.67,578,Construction,29,87,3,0.6297,0.3083,0.066167,0.4
CUST-000337,0.006727,0.653179,1.08,0.529091,0.28,0.92,0,34133.21,591,Energy,119,68,4,0.5992,0.2939,0.127333,0.965
CUST-000338,0.055537,0.179191,5.74,0.678182,0.52,0.8663,0,278157.47,673,Tourism,37,162,9,0.5937,0.1686,0.2365,0.765
CUST-000339,0.036583,0.491329,2.81,0.429091,0.2,0.9851,0,183396.91,536,Technology,91,101,3,0.5637,0.3124,0.131167,0.63
CUST-000340,0.000139,0.867052,6.79,0.698182,0.25,0.9184,0,1192.44,684,Telecom,156,200,2,0.7397,0.1751,0.109167,0.155
CUST-000341,0.00453,0.728324,4.04,0.472727,0.2,1.2102,1,23146.48,560,Technology,132,162,12,0.6238,0.2942,0.437333,0.78
CUST-000342,0.006022,0.890173,4.27,0.829091,0.15,1.1042,1,30604.57,756,Education,160,57,11,0.8305,0.1492,0.128083,0.665
CUST-000343,0.000389,0.745665,8.36,1.0,0.52,0.7741,0,2445.74,850,Tourism,135,165,7,0.8927,0.0296,0.014833,0.8
CUST-000344,0.000804,0.092486,7.51,0.478182,0.25,0.8158,1,4518.39,563,Telecom,22,134,6,0.5291,0.3111,0.229917,0.605
CUST-000345,0.000539,0.595376,0.5,0.732727,0.2,0.9825,1,3196.68,703,Pharmaceuticals,109,71,3,0.8141,0.1597,0.07325,0.2
CUST-000346,0.000634,0.924855,3.45,0.503636,0.22,0.8569,0,3671.35,577,Finance,166,173,6,0.6202,0.292,0.157,0.085
CUST-000347,0.000105,0.786127,2.13,0.825455,0.4,0.8214,0,1023.04,754,Logistics,142,169,7,0.8335,0.1665,0.13575,0.23
CUST-000348,0.002892,0.242775,3.66,0.405455,0.48,0.8566,0,14956.24,523,Food & Beverage,48,103,6,0.55,0.394,0.270333,0.445
CUST-000349,0.017563,0.219653,7.94,0.723636,0.2,0.9284,1,88307.59,698,Pharmaceuticals,44,133,1,0.7644,0.1634,0.1325,0.545
CUST-000350,0.001151,0.976879,0.5,0.476364,0.25,1.1108,0,6252.59,562,Telecom,175,60,12,0.6128,0.3335,0.061167,0.7
CUST-000351,0.115504,0.144509,0.5,0.598182,0.35,0.9697,1,577961.25,629,Manufacturing,31,195,1,0.653,0.2468,0.250167,0.2
CUST-000352,0.057197,0.566474,0.5,0.447273,0.2,0.8835,0,286456.78,546,Pharmaceuticals,104,145,9,0.393,0.4091,0.143083,0.365
CUST-000353,0.002248,0.283237,8.31,0.785455,0.5,0.836,0,11736.49,732,Agriculture,55,109,6,0.8409,0.1591,0.07525,0.365
CUST-000354,0.002517,0.878613,1.74,0.483636,0.22,1.1196,0,13085.23,566,Finance,158,193,12,0.6669,0.3037,0.155167,0.415
CUST-000355,0.054942,0.872832,1.86,0.736364,0.2,0.8534,0,275180.13,705,Technology,157,101,2,0.7631,0.2192,0.046667,0.705
CUST-000356,0.000966,0.069364,1.69,0.572727,0.52,1.1493,0,5327.18,615,Tourism,18,183,11,0.631,0.2202,0.080333,0.8
CUST-000357,0.007001,0.34104,1.05,0.614545,0.4,0.9302,0,35503.33,638,Logistics,65,9,1,0.7186,0.229,0.20075,0.005
CUST-000358,0.028259,0.774566,0.5,0.661818,0.2,1.0411,1,141782.07,664,Pharmaceuticals,140,132,11,0.6531,0.3081,0.0685,0.095
CUST-000359,0.001484,0.323699,9.48,0.496364,0.18,1.1549,0,7917.68,573,Healthcare,62,170,12,0.4995,0.2724,0.041083,0.085
CUST-000360,0.003624,0.202312,1.06,0.674545,0.2,0.8956,0,18620.47,671,Technology,41,174,2,0.7762,0.2238,0.010333,0.505
CUST-000361,0.000255,0.99422,8.98,0.914545,0.48,0.7638,0,1773.05,803,Food & Beverage,178,74,8,0.8642,0.1154,0.06825,0.415
CUST-000362,0.000341,0.109827,12.47,0.494545,0.3,0.9542,0,2207.04,572,Real Estate,25,96,5,0.5621,0.2895,0.41,0.575
CUST-000363,0.090582,0.369942,3.44,0.849091,0.2,0.8199,0,453366.46,767,Pharmaceuticals,70,129,7,0.7084,0.1464,0.00975,0.72
CUST-000364,0.00932,0.040462,1.86,0.907273,0.3,0.8253,0,47093.53,799,Real Estate,13,87,7,0.8218,0.1524,0.06875,0.115
CUST-000365,0.01761,0.82659,5.81,0.487273,0.52,0.908,0,88542.18,568,Tourism,149,115,2,0.6616,0.3038,0.213583,0.51
CUST-000366,0.009646,0.815029,0.5,0.370909,0.2,0.9109,0,48724.22,504,Technology,147,145,4,0.541,0.3293,0.114833,0.555
CUST-000367,0.005516,0.65896,10.57,0.690909,0.48,0.8981,1,28075.86,680,Food & Beverage,120,116,2,0.7201,0.2029,0.071833,0.56
CUST-000368,0.001446,0.820809,2.1,0.536364,0.28,0.7856,0,7729.13,595,Energy,148,128,7,0.5735,0.2817,0.086083,0.88
CUST-000369,0.14627,0.526012,1.48,0.974545,0.55,0.9005,0,731775.53,836,Construction,97,91,5,0.7697,0.0741,0.039333,0.86
CUST-000370,0.000237,0.560694,0.54,0.641818,0.4,0.9991,1,1684.52,653,Logistics,103,79,1,0.4867,0.2231,0.116833,0.5
CUST-000371,0.000305,0.375723,12.42,0.489091,0.45,0.8703,0,2023.23,569,Retail,71,118,2,0.6404,0.3283,0.285417,0.275
CUST-000372,0.001142,0.179191,6.66,0.427273,0.28,0.8361,1,6208.35,535,Energy,37,7,6,0.566,0.3379,0.4405,0.315
